iter	RMSE
5752	0.6148002689
5753	0.6148002576
5754	0.6148002478
5755	0.6148002361
5756	0.6148001783
5757	0.6148001715
5758	0.6148001184
5759	0.6148000366
5760	0.6147999981
5761	0.6147999972
5762	0.6147999972
5763	0.6147999701
5764	0.61479996
5765	0.6147999469
5766	0.6147995802
5767	0.6147995802
5768	0.6147993253
5769	0.614799088
5770	0.6147990747
5771	0.6147990239
5772	0.6147990226
5773	0.6147990095
5774	0.6147988221
5775	0.6147988216
5776	0.6147985756
5777	0.6147984852
5778	0.6147983976
5779	0.6147982503
5780	0.6147982376
5781	0.614798237
5782	0.6147982366
5783	0.6147981705
5784	0.6147981666
5785	0.6147981465
5786	0.6147981414
5787	0.6147981228
5788	0.6147981076
5789	0.6147974786
5790	0.6147974769
5791	0.6147974496
5792	0.6147974362
5793	0.6147973529
5794	0.6147973505
5795	0.6147972976
5796	0.6147972591
5797	0.6147972438
5798	0.6147971475
5799	0.6147971084
5800	0.6147970998
5801	0.6147970821
5802	0.6147965223
5803	0.6147965205
5804	0.6147965042
5805	0.6147965042
5806	0.6147965035
5807	0.6147965009
5808	0.6147964916
5809	0.6147964157
5810	0.6147963798
5811	0.6147963772
5812	0.6147962552
5813	0.6147960917
5814	0.6147944649
5815	0.6147944355
5816	0.614794333
5817	0.6147942894
5818	0.6147942163
5819	0.6147937806
5820	0.6147935427
5821	0.6147932824
5822	0.6147916368
5823	0.6147916355
5824	0.6147916301
5825	0.6147915587
5826	0.614791202
5827	0.6147911412
5828	0.6147908571
5829	0.6147903691
5830	0.6147903677
5831	0.6147903665
5832	0.6147903665
5833	0.6147903601
5834	0.6147903435
5835	0.6147900481
5836	0.6147899799
5837	0.614789946
5838	0.6147898935
5839	0.6147898038
5840	0.6147898026
5841	0.6147897796
5842	0.6147897719
5843	0.6147897002
5844	0.6147897002
5845	0.6147896555
5846	0.6147896304
5847	0.614789628
5848	0.6147896181
5849	0.6147895497
5850	0.6147895315
5851	0.6147895226
5852	0.6147895209
5853	0.614789457
5854	0.6147894542
5855	0.6147894507
5856	0.6147894345
5857	0.6147894177
5858	0.614789374
5859	0.614789347
5860	0.614789274
5861	0.6147892076
5862	0.614789205
5863	0.6147891872
5864	0.6147889587
5865	0.6147888868
5866	0.6147888583
5867	0.6147888485
5868	0.6147888359
5869	0.6147888357
5870	0.6147888285
5871	0.614788789
5872	0.6147887702
5873	0.6147886726
5874	0.6147885503
5875	0.6147884925
5876	0.6147883994
5877	0.6147883812
5878	0.6147883445
5879	0.6147883294
5880	0.6147883213
5881	0.6147882999
5882	0.6147881608
5883	0.6147881561
5884	0.6147880475
5885	0.6147880434
5886	0.6147880413
5887	0.6147879392
5888	0.6147875306
5889	0.6147874339
5890	0.6147874278
5891	0.614787258
5892	0.614787225
5893	0.6147870646
5894	0.6147870596
5895	0.6147870517
5896	0.6147870305
5897	0.6147867417
5898	0.6147867394
5899	0.6147867319
5900	0.6147867228
5901	0.6147866989
5902	0.6147865173
5903	0.6147864158
5904	0.6147864154
5905	0.614786057
5906	0.6147855109
5907	0.6147854926
5908	0.6147854926
5909	0.6147854563
5910	0.6147854553
5911	0.6147854274
5912	0.6147852478
5913	0.6147852452
5914	0.6147851814
5915	0.6147851498
5916	0.6147850609
5917	0.6147850609
5918	0.6147850558
5919	0.6147850453
5920	0.6147850352
5921	0.6147847159
5922	0.6147846505
5923	0.6147846075
5924	0.6147845943
5925	0.6147845605
5926	0.6147845159
5927	0.614784064
5928	0.6147840298
5929	0.6147838775
5930	0.6147838661
5931	0.6147837926
5932	0.6147837839
5933	0.6147836437
5934	0.6147835816
5935	0.6147835816
5936	0.614783134
5937	0.6147831338
5938	0.6147831085
5939	0.6147830651
5940	0.6147830375
5941	0.6147830334
5942	0.6147830241
5943	0.6147829949
5944	0.6147829949
5945	0.614782905
5946	0.6147828614
5947	0.6147828546
5948	0.614782792
5949	0.614782443
5950	0.6147824387
5951	0.6147824271
5952	0.6147824103
5953	0.6147823533
5954	0.6147823514
5955	0.6147823172
5956	0.6147819691
5957	0.6147819666
5958	0.6147819393
5959	0.6147819086
5960	0.6147818885
5961	0.6147816754
5962	0.6147814875
5963	0.6147811306
5964	0.6147811158
5965	0.6147811121
5966	0.6147810688
5967	0.6147810079
5968	0.6147809086
5969	0.6147808481
5970	0.6147807221
5971	0.6147807192
5972	0.6147807137
5973	0.6147806938
5974	0.6147806491
5975	0.6147806329
5976	0.6147806309
5977	0.6147806175
5978	0.6147806175
5979	0.6147806121
5980	0.6147805117
5981	0.6147804378
5982	0.6147803853
5983	0.6147802215
5984	0.6147800521
5985	0.6147799447
5986	0.614779903
5987	0.614779804
5988	0.6147797957
5989	0.614779592
5990	0.6147795777
5991	0.6147795745
5992	0.6147795567
5993	0.6147795339
5994	0.6147794755
5995	0.6147794736
5996	0.6147794626
5997	0.6147794185
5998	0.6147794144
5999	0.6147793949
6000	0.6147793706
6001	0.6147792178
6002	0.6147792177
6003	0.6147792103
6004	0.6147791967
6005	0.6147791935
6006	0.6147789593
6007	0.6147789556
6008	0.6147789465
6009	0.6147789339
6010	0.6147789186
6011	0.6147784131
6012	0.6147783091
6013	0.6147780592
6014	0.6147780531
6015	0.6147780259
6016	0.6147779723
6017	0.6147779722
6018	0.6147777525
6019	0.614777747
6020	0.614777744
6021	0.6147776267
6022	0.6147775902
6023	0.6147775856
6024	0.6147775821
6025	0.6147775717
6026	0.6147775619
6027	0.6147775442
6028	0.6147771244
6029	0.614777001
6030	0.6147769934
6031	0.6147768149
6032	0.6147766842
6033	0.6147766695
6034	0.6147766528
6035	0.6147766396
6036	0.6147765425
6037	0.614776541
6038	0.614776518
6039	0.6147764906
6040	0.6147764884
6041	0.6147764593
6042	0.6147764575
6043	0.614776451
6044	0.6147764192
6045	0.614776315
6046	0.61477629
6047	0.6147762715
6048	0.6147762244
6049	0.6147762111
6050	0.6147761985
6051	0.6147761841
6052	0.6147761402
6053	0.6147761376
6054	0.6147758796
6055	0.6147758621
6056	0.614775853
6057	0.614775853
6058	0.6147757702
6059	0.6147756398
6060	0.6147756294
6061	0.6147756211
6062	0.6147755926
6063	0.614775554
6064	0.6147755489
6065	0.6147754305
6066	0.6147752387
6067	0.6147752148
6068	0.6147752148
6069	0.6147752097
6070	0.614775148
6071	0.6147751456
6072	0.6147751351
6073	0.6147751326
6074	0.6147751308
6075	0.6147751294
6076	0.6147751106
6077	0.6147749793
6078	0.6147749637
6079	0.6147749274
6080	0.6147745503
6081	0.6147745432
6082	0.614774479
6083	0.6147744431
6084	0.6147744044
6085	0.6147744006
6086	0.6147743991
6087	0.6147743867
6088	0.6147743823
6089	0.6147743425
6090	0.6147743425
6091	0.6147743266
6092	0.614774067
6093	0.6147740656
6094	0.6147740606
6095	0.614774058
6096	0.6147740512
6097	0.6147739697
6098	0.6147739671
6099	0.6147739499
6100	0.6147739234
6101	0.6147738692
6102	0.6147738317
6103	0.614773748
6104	0.6147737413
6105	0.6147737222
6106	0.6147737087
6107	0.6147735974
6108	0.6147735629
6109	0.6147735472
6110	0.6147735408
6111	0.6147735123
6112	0.6147734249
6113	0.6147733692
6114	0.6147733277
6115	0.6147733269
6116	0.6147733121
6117	0.6147732997
6118	0.614773082
6119	0.6147730812
6120	0.6147730446
6121	0.6147729725
6122	0.6147728356
6123	0.6147728104
6124	0.614772802
6125	0.6147728009
6126	0.6147727939
6127	0.6147720886
6128	0.6147720502
6129	0.6147720425
6130	0.614772003
6131	0.6147719816
6132	0.6147719553
6133	0.6147719404
6134	0.6147718672
6135	0.6147718497
6136	0.6147718377
6137	0.6147716326
6138	0.6147716326
6139	0.6147715899
6140	0.6147715743
6141	0.6147715079
6142	0.6147714845
6143	0.614771442
6144	0.6147712471
6145	0.6147712316
6146	0.6147712246
6147	0.6147711435
6148	0.6147711083
6149	0.6147710975
6150	0.6147709873
6151	0.6147709772
6152	0.6147709741
6153	0.6147709312
6154	0.6147709069
6155	0.6147709013
6156	0.6147708603
6157	0.614770666
6158	0.6147706597
6159	0.6147706583
6160	0.614770622
6161	0.6147705866
6162	0.6147705735
6163	0.6147701565
6164	0.6147701116
6165	0.6147700562
6166	0.6147700525
6167	0.6147700461
6168	0.6147699074
6169	0.6147698723
6170	0.6147698674
6171	0.6147698049
6172	0.6147698003
6173	0.6147697999
6174	0.6147696622
6175	0.6147696287
6176	0.6147695455
6177	0.6147695403
6178	0.6147695269
6179	0.6147693848
6180	0.6147693504
6181	0.6147690742
6182	0.6147690274
6183	0.6147690184
6184	0.6147690164
6185	0.6147688901
6186	0.6147688872
6187	0.6147688547
6188	0.6147686906
6189	0.6147686862
6190	0.6147686782
6191	0.6147684579
6192	0.6147684518
6193	0.6147684154
6194	0.6147682349
6195	0.6147682346
6196	0.6147679442
6197	0.6147679416
6198	0.6147679285
6199	0.6147678973
6200	0.6147678941
6201	0.6147677081
6202	0.6147676924
6203	0.6147676308
6204	0.6147676202
6205	0.6147676185
6206	0.6147675516
6207	0.6147675096
6208	0.6147675014
6209	0.6147675003
6210	0.6147674799
6211	0.6147674649
6212	0.6147671406
6213	0.6147671023
6214	0.6147671003
6215	0.6147670642
6216	0.6147670496
6217	0.6147670367
6218	0.6147669478
6219	0.6147668631
6220	0.6147668183
6221	0.6147667782
6222	0.6147666849
6223	0.6147666772
6224	0.6147663568
6225	0.6147663386
6226	0.6147661677
6227	0.6147661367
6228	0.6147661104
6229	0.6147661074
6230	0.6147661057
6231	0.6147660054
6232	0.6147657035
6233	0.6147656998
6234	0.6147656762
6235	0.6147656175
6236	0.6147651637
6237	0.6147651313
6238	0.6147651101
6239	0.6147650133
6240	0.6147649407
6241	0.6147649214
6242	0.6147649178
6243	0.6147648905
6244	0.6147648897
6245	0.6147648675
6246	0.6147648666
6247	0.6147648002
6248	0.6147647357
6249	0.614764713
6250	0.6147646917
6251	0.6147646887
6252	0.614764676
6253	0.6147646532
6254	0.6147646498
6255	0.6147646466
6256	0.6147646002
6257	0.6147645871
6258	0.6147645636
6259	0.6147642679
6260	0.6147642513
6261	0.614764223
6262	0.6147641671
6263	0.614764005
6264	0.6147639893
6265	0.6147637703
6266	0.6147636343
6267	0.6147636323
6268	0.6147636313
6269	0.6147636294
6270	0.6147635315
6271	0.6147635314
6272	0.6147634896
6273	0.6147634834
6274	0.6147634753
6275	0.6147634702
6276	0.6147634671
6277	0.6147634658
6278	0.6147634494
6279	0.6147634483
6280	0.6147633505
6281	0.6147631868
6282	0.6147631668
6283	0.6147631633
6284	0.6147631584
6285	0.6147630692
6286	0.6147630427
6287	0.6147629386
6288	0.614762853
6289	0.6147628174
6290	0.6147628151
6291	0.6147627364
6292	0.6147623882
6293	0.614762385
6294	0.6147623737
6295	0.6147623498
6296	0.6147621966
6297	0.6147621632
6298	0.61476215
6299	0.6147621319
6300	0.6147614255
6301	0.6147613538
6302	0.6147613231
6303	0.6147612828
6304	0.6147612706
6305	0.6147611316
6306	0.6147611001
6307	0.6147610623
6308	0.6147608133
6309	0.6147607899
6310	0.614760785
6311	0.614760343
6312	0.6147602806
6313	0.6147602764
6314	0.6147602514
6315	0.6147601734
6316	0.614759997
6317	0.6147599214
6318	0.6147598911
6319	0.6147598668
6320	0.6147586149
6321	0.6147584219
6322	0.6147584133
6323	0.6147584131
6324	0.6147583786
6325	0.6147583666
6326	0.6147583602
6327	0.6147583165
6328	0.6147582826
6329	0.6147581686
6330	0.6147580096
6331	0.6147580091
6332	0.6147577804
6333	0.6147577664
6334	0.6147577659
6335	0.6147577611
6336	0.6147577222
6337	0.6147577052
6338	0.6147576423
6339	0.6147576029
6340	0.614757519
6341	0.6147575024
6342	0.6147574879
6343	0.6147574556
6344	0.6147574177
6345	0.6147573949
6346	0.6147573556
6347	0.6147573134
6348	0.6147568241
6349	0.6147568152
6350	0.6147567529
6351	0.6147567315
6352	0.6147565649
6353	0.6147563571
6354	0.6147563007
6355	0.614756296
6356	0.6147562914
6357	0.6147562732
6358	0.6147562652
6359	0.6147562631
6360	0.6147562452
6361	0.6147562375
6362	0.6147561727
6363	0.6147561666
6364	0.6147560906
6365	0.6147560135
6366	0.6147560076
6367	0.6147559822
6368	0.6147559553
6369	0.6147557621
6370	0.6147557553
6371	0.6147557403
6372	0.614755738
6373	0.6147557093
6374	0.6147555803
6375	0.6147555651
6376	0.6147555526
6377	0.6147555525
6378	0.614755547
6379	0.6147555091
6380	0.6147554893
6381	0.61475534
6382	0.6147552995
6383	0.6147552761
6384	0.614754725
6385	0.6147545953
6386	0.6147545303
6387	0.614754527
6388	0.6147545238
6389	0.6147545217
6390	0.6147545131
6391	0.6147545047
6392	0.6147543977
6393	0.6147543565
6394	0.6147543244
6395	0.614754324
6396	0.6147540625
6397	0.6147540425
6398	0.6147540341
6399	0.6147540077
6400	0.6147540065
6401	0.614753966
6402	0.6147539547
6403	0.6147539547
6404	0.6147539421
6405	0.6147539421
6406	0.6147539417
6407	0.6147539044
6408	0.6147539044
6409	0.6147537856
6410	0.6147537615
6411	0.6147537598
6412	0.614753656
6413	0.6147536297
6414	0.6147535554
6415	0.6147535511
6416	0.6147535491
6417	0.6147533478
6418	0.6147533209
6419	0.6147533165
6420	0.6147533002
6421	0.6147532834
6422	0.6147531314
6423	0.6147531185
6424	0.6147530783
6425	0.6147530668
6426	0.6147530305
6427	0.6147530305
6428	0.6147530023
6429	0.614752995
6430	0.6147529929
6431	0.6147528722
6432	0.614752862
6433	0.6147528616
6434	0.6147528346
6435	0.6147527706
6436	0.6147527604
6437	0.6147527577
6438	0.6147527547
6439	0.6147527545
6440	0.6147527533
6441	0.614752664
6442	0.6147516725
6443	0.6147516416
6444	0.6147516416
6445	0.6147516388
6446	0.6147516157
6447	0.6147515981
6448	0.6147514321
6449	0.6147514297
6450	0.6147514036
6451	0.6147513899
6452	0.6147513886
6453	0.6147513619
6454	0.6147512049
6455	0.6147502618
6456	0.6147502385
6457	0.6147502247
6458	0.6147502185
6459	0.6147502039
6460	0.6147502009
6461	0.6147498974
6462	0.6147498952
6463	0.6147497728
6464	0.6147497551
6465	0.614749754
6466	0.614749754
6467	0.6147497355
6468	0.6147496443
6469	0.6147496422
6470	0.6147496422
6471	0.614749626
6472	0.6147496158
6473	0.6147496136
6474	0.6147495834
6475	0.6147495795
6476	0.6147495723
6477	0.6147495637
6478	0.6147495583
6479	0.6147494678
6480	0.6147494668
6481	0.6147494554
6482	0.6147494499
6483	0.6147493977
6484	0.614749395
6485	0.6147493651
6486	0.6147493099
6487	0.6147492775
6488	0.6147492717
6489	0.6147492618
6490	0.6147492252
6491	0.6147490915
6492	0.6147490843
6493	0.6147490768
6494	0.6147489852
6495	0.6147488725
6496	0.614748858
6497	0.614748611
6498	0.6147485951
6499	0.6147484224
6500	0.6147482726
6501	0.6147482444
6502	0.6147481974
6503	0.6147481643
6504	0.6147475377
6505	0.6147475177
6506	0.6147474439
6507	0.6147474167
6508	0.6147474095
6509	0.6147473579
6510	0.6147471332
6511	0.6147471171
6512	0.6147471165
6513	0.6147468445
6514	0.614746844
6515	0.6147468257
6516	0.6147468221
6517	0.614746717
6518	0.614746717
6519	0.6147466175
6520	0.6147465505
6521	0.614746537
6522	0.6147463244
6523	0.614746267
6524	0.6147462666
6525	0.6147460981
6526	0.6147460854
6527	0.6147459677
6528	0.6147459248
6529	0.6147459007
6530	0.6147458492
6531	0.6147458363
6532	0.6147455427
6533	0.6147455252
6534	0.6147454844
6535	0.6147454781
6536	0.6147454495
6537	0.6147454256
6538	0.61474542
6539	0.6147453894
6540	0.6147453452
6541	0.6147453059
6542	0.614745186
6543	0.6147448622
6544	0.614744838
6545	0.614744822
6546	0.6147448057
6547	0.6147447627
6548	0.6147447627
6549	0.6147447625
6550	0.614744733
6551	0.6147447271
6552	0.6147446732
6553	0.6147446541
6554	0.614744654
6555	0.6147445977
6556	0.6147443288
6557	0.6147441908
6558	0.61474419
6559	0.6147431479
6560	0.6147431151
6561	0.6147431151
6562	0.6147430087
6563	0.6147430075
6564	0.6147429435
6565	0.6147427362
6566	0.6147426464
6567	0.6147426417
6568	0.6147426227
6569	0.6147426214
6570	0.6147426213
6571	0.6147426131
6572	0.6147426033
6573	0.6147425897
6574	0.6147425888
6575	0.6147425866
6576	0.6147425832
6577	0.6147425512
6578	0.6147425336
6579	0.6147425289
6580	0.6147425052
6581	0.6147425016
6582	0.6147422908
6583	0.6147422707
6584	0.6147422528
6585	0.6147422422
6586	0.6147422395
6587	0.6147422392
6588	0.6147422239
6589	0.6147422021
6590	0.6147421709
6591	0.6147421594
6592	0.6147421419
6593	0.6147421025
6594	0.6147420629
6595	0.6147420623
6596	0.6147420589
6597	0.6147420584
6598	0.6147420338
6599	0.6147420047
6600	0.6147419965
6601	0.6147419807
6602	0.6147419693
6603	0.6147410702
6604	0.614740978
6605	0.6147409683
6606	0.6147409677
6607	0.6147409677
6608	0.6147409575
6609	0.6147409264
6610	0.6147408814
6611	0.6147408375
6612	0.6147408313
6613	0.6147408099
6614	0.6147408082
6615	0.6147407718
6616	0.6147406707
6617	0.6147406543
6618	0.6147406512
6619	0.614740649
6620	0.6147406474
6621	0.6147406449
6622	0.6147405789
6623	0.6147405693
6624	0.6147403124
6625	0.6147402902
6626	0.6147402619
6627	0.6147402486
6628	0.6147400673
6629	0.6147400671
6630	0.6147400583
6631	0.6147400573
6632	0.6147399862
6633	0.6147399695
6634	0.61473993
6635	0.6147399116
6636	0.614739874
6637	0.6147397803
6638	0.6147397795
6639	0.6147397063
6640	0.6147388757
6641	0.6147388554
6642	0.6147386817
6643	0.6147386619
6644	0.6147386047
6645	0.6147385151
6646	0.6147384536
6647	0.6147384444
6648	0.6147384404
6649	0.6147382497
6650	0.6147382459
6651	0.6147382306
6652	0.6147381775
6653	0.6147381676
6654	0.6147380322
6655	0.6147378961
6656	0.6147375696
6657	0.6147374649
6658	0.6147374649
6659	0.6147374575
6660	0.6147374301
6661	0.6147373006
6662	0.6147372062
6663	0.6147371981
6664	0.6147371917
6665	0.6147371837
6666	0.6147371097
6667	0.6147370732
6668	0.6147370248
6669	0.6147370092
6670	0.614737007
6671	0.6147369615
6672	0.6147369584
6673	0.6147369514
6674	0.6147369211
6675	0.6147368982
6676	0.614736896
6677	0.614736896
6678	0.6147367135
6679	0.6147367024
6680	0.6147365235
6681	0.614736474
6682	0.6147363722
6683	0.6147363692
6684	0.6147363617
6685	0.6147363464
6686	0.6147363459
6687	0.6147363157
6688	0.6147363122
6689	0.6147362936
6690	0.6147362934
6691	0.6147362798
6692	0.6147361742
6693	0.6147361617
6694	0.614736154
6695	0.6147361522
6696	0.6147361446
6697	0.614736055
6698	0.614735744
6699	0.6147357264
6700	0.614735723
6701	0.6147357064
6702	0.6147356938
6703	0.6147356934
6704	0.6147356893
6705	0.6147356879
6706	0.614735668
6707	0.6147356673
6708	0.6147356296
6709	0.6147355727
6710	0.6147355709
6711	0.6147355705
6712	0.6147355426
6713	0.6147355311
6714	0.6147355298
6715	0.6147354085
6716	0.6147354068
6717	0.6147351717
6718	0.6147350153
6719	0.6147349399
6720	0.6147349229
6721	0.6147349192
6722	0.6147348512
6723	0.6147348364
6724	0.6147348058
6725	0.6147347712
6726	0.614734767
6727	0.6147347668
6728	0.6147347665
6729	0.6147347594
6730	0.6147347575
6731	0.6147345512
6732	0.6147345281
6733	0.6147345272
6734	0.6147345192
6735	0.6147345106
6736	0.6147344913
6737	0.6147344679
6738	0.614734464
6739	0.6147344392
6740	0.6147344163
6741	0.6147343979
6742	0.6147340043
6743	0.6147339889
6744	0.6147339774
6745	0.6147339637
6746	0.6147339607
6747	0.6147338814
6748	0.6147337856
6749	0.6147335955
6750	0.6147335889
6751	0.6147335807
6752	0.6147335672
6753	0.6147335115
6754	0.6147334784
6755	0.6147334766
6756	0.6147334286
6757	0.6147333584
6758	0.6147333383
6759	0.6147332804
6760	0.6147332779
6761	0.6147332521
6762	0.6147330133
6763	0.6147330081
6764	0.6147328597
6765	0.6147328383
6766	0.6147328105
6767	0.6147328105
6768	0.6147327751
6769	0.614732761
6770	0.6147327376
6771	0.6147327356
6772	0.6147327045
6773	0.6147326986
6774	0.6147326132
6775	0.6147326108
6776	0.6147325894
6777	0.6147325886
6778	0.6147325882
6779	0.6147325881
6780	0.6147325846
6781	0.614732578
6782	0.6147325752
6783	0.6147321968
6784	0.6147321957
6785	0.6147319552
6786	0.6147319329
6787	0.6147319328
6788	0.6147319327
6789	0.6147318798
6790	0.6147318792
6791	0.6147317968
6792	0.6147317958
6793	0.6147317749
6794	0.6147317749
6795	0.6147317666
6796	0.6147317664
6797	0.6147317441
6798	0.6147317379
6799	0.6147317208
6800	0.6147317208
6801	0.6147317111
6802	0.6147317084
6803	0.6147317062
6804	0.6147316886
6805	0.6147316793
6806	0.6147316791
6807	0.614731671
6808	0.6147315283
6809	0.6147313959
6810	0.6147312464
6811	0.6147312151
6812	0.6147312106
6813	0.6147312075
6814	0.6147311696
6815	0.6147311686
6816	0.6147311683
6817	0.6147311506
6818	0.6147310969
6819	0.6147310573
6820	0.6147308636
6821	0.6147308617
6822	0.6147308604
6823	0.6147308533
6824	0.6147308447
6825	0.6147307812
6826	0.6147307812
6827	0.6147307721
6828	0.6147307655
6829	0.6147305703
6830	0.6147305181
6831	0.6147305138
6832	0.6147305125
6833	0.614730509
6834	0.6147305079
6835	0.614730491
6836	0.614730481
6837	0.6147304794
6838	0.6147304689
6839	0.6147304663
6840	0.6147304118
6841	0.614730349
6842	0.6147303303
6843	0.6147303189
6844	0.6147303139
6845	0.6147302778
6846	0.6147302772
6847	0.6147302731
6848	0.6147302722
6849	0.6147302356
6850	0.6147302258
6851	0.6147301794
6852	0.6147301786
6853	0.6147301719
6854	0.6147300107
6855	0.6147300106
6856	0.6147299644
6857	0.6147299537
6858	0.6147297445
6859	0.6147297171
6860	0.6147297076
6861	0.6147297076
6862	0.6147293596
6863	0.614729335
6864	0.6147293317
6865	0.6147292814
6866	0.6147284928
6867	0.614728489
6868	0.6147284853
6869	0.6147284814
6870	0.614728326
6871	0.6147283093
6872	0.6147282795
6873	0.6147282687
6874	0.6147282608
6875	0.6147282397
6876	0.6147282371
6877	0.6147282149
6878	0.6147281755
6879	0.6147281686
6880	0.6147281661
6881	0.6147281584
6882	0.6147281489
6883	0.6147281462
6884	0.6147280057
6885	0.614727991
6886	0.6147279709
6887	0.614727958
6888	0.614727917
6889	0.6147279107
6890	0.6147278709
6891	0.6147278596
6892	0.6147278571
6893	0.614727851
6894	0.6147278508
6895	0.6147276159
6896	0.6147273158
6897	0.6147272891
6898	0.6147272859
6899	0.6147272846
6900	0.6147272139
6901	0.6147271289
6902	0.6147271214
6903	0.6147271072
6904	0.6147270939
6905	0.6147270633
6906	0.614727062
6907	0.6147269564
6908	0.6147269526
6909	0.6147269259
6910	0.6147269138
6911	0.6147269062
6912	0.6147268809
6913	0.6147268435
6914	0.6147268397
6915	0.6147268263
6916	0.6147266378
6917	0.6147266316
6918	0.6147266276
6919	0.6147266173
6920	0.6147266126
6921	0.6147264406
6922	0.6147262703
6923	0.6147262616
6924	0.6147257651
6925	0.6147257267
6926	0.6147255344
6927	0.6147255223
6928	0.6147254963
6929	0.6147254961
6930	0.6147254571
6931	0.6147254532
6932	0.6147254363
6933	0.6147253544
6934	0.6147253542
6935	0.6147253359
6936	0.614724578
6937	0.6147244144
6938	0.6147242935
6939	0.6147242522
6940	0.6147242414
6941	0.6147242146
6942	0.6147241766
6943	0.6147241753
6944	0.6147241611
6945	0.6147241563
6946	0.6147241426
6947	0.6147241323
6948	0.6147241309
6949	0.6147241281
6950	0.6147240711
6951	0.6147240675
6952	0.6147240468
6953	0.614724039
6954	0.6147239319
6955	0.6147239189
6956	0.6147238575
6957	0.6147238259
6958	0.614723784
6959	0.6147237706
6960	0.6147237676
6961	0.6147237658
6962	0.6147237498
6963	0.6147237222
6964	0.6147236393
6965	0.6147236372
6966	0.6147236147
6967	0.6147236082
6968	0.6147235814
6969	0.614723571
6970	0.6147235701
6971	0.6147235644
6972	0.6147235
6973	0.614723303
6974	0.6147232715
6975	0.6147231842
6976	0.6147231427
6977	0.6147231248
6978	0.614723115
6979	0.614723056
6980	0.6147228313
6981	0.6147228266
6982	0.614722799
6983	0.6147227955
6984	0.6147227924
6985	0.6147227266
6986	0.6147227022
6987	0.6147226678
6988	0.6147226615
6989	0.6147226602
6990	0.6147223593
6991	0.6147222484
6992	0.6147222467
6993	0.6147222025
6994	0.6147221891
6995	0.6147221774
6996	0.6147221625
6997	0.6147221245
6998	0.6147221245
6999	0.6147220895
7000	0.6147220866
7001	0.6147220856
7002	0.6147220398
7003	0.6147220392
7004	0.6147220288
7005	0.6147216809
7006	0.6147216347
7007	0.6147215872
7008	0.6147215321
7009	0.6147215229
7010	0.6147213499
7011	0.6147213225
7012	0.6147213051
7013	0.6147213029
7014	0.6147212844
7015	0.6147212233
7016	0.6147212177
7017	0.6147211302
7018	0.6147211132
7019	0.6147211047
7020	0.6147210908
7021	0.6147208949
7022	0.6147208918
7023	0.6147208815
7024	0.614720792
7025	0.6147207844
7026	0.6147207683
7027	0.6147207459
7028	0.6147207436
7029	0.6147206869
7030	0.6147206869
7031	0.6147206855
7032	0.6147206804
7033	0.6147204467
7034	0.6147204251
7035	0.6147204179
7036	0.6147204179
7037	0.6147204162
7038	0.6147204154
7039	0.6147201648
7040	0.6147201475
7041	0.6147193925
7042	0.6147193874
7043	0.6147193834
7044	0.6147193134
7045	0.614719206
7046	0.6147192006
7047	0.6147191659
7048	0.6147191615
7049	0.6147191595
7050	0.6147191424
7051	0.6147191421
7052	0.6147189902
7053	0.6147189693
7054	0.6147189641
7055	0.6147189637
7056	0.6147189503
7057	0.6147184332
7058	0.6147184295
7059	0.6147183639
7060	0.6147183445
7061	0.6147183387
7062	0.614718336
7063	0.614718329
7064	0.6147183247
7065	0.6147181487
7066	0.6147181313
7067	0.6147181291
7068	0.6147181282
7069	0.6147181262
7070	0.6147181235
7071	0.6147181123
7072	0.6147180992
7073	0.6147180955
7074	0.6147180924
7075	0.6147180806
7076	0.6147180796
7077	0.61471806
7078	0.6147178808
7079	0.6147178808
7080	0.6147178752
7081	0.6147177547
7082	0.6147176901
7083	0.6147176896
7084	0.6147176597
7085	0.6147176597
7086	0.6147176521
7087	0.6147176399
7088	0.6147176333
7089	0.6147176048
7090	0.6147175621
7091	0.6147175578
7092	0.614717542
7093	0.6147175318
7094	0.6147175237
7095	0.6147175227
7096	0.614717467
7097	0.614717421
7098	0.6147174209
7099	0.6147173284
7100	0.6147173247
7101	0.6147172341
7102	0.6147172285
7103	0.6147170912
7104	0.61471704
7105	0.6147169984
7106	0.6147169666
7107	0.6147168012
7108	0.6147167579
7109	0.6147166522
7110	0.6147166168
7111	0.6147165875
7112	0.614716586
7113	0.6147165857
7114	0.6147165857
7115	0.6147165547
7116	0.6147165427
7117	0.6147165232
7118	0.6147165227
7119	0.6147164399
7120	0.6147164399
7121	0.61471622
7122	0.6147162132
7123	0.6147161687
7124	0.614716013
7125	0.6147159797
7126	0.6147159722
7127	0.6147159605
7128	0.6147159343
7129	0.6147159175
7130	0.6147158825
7131	0.6147158812
7132	0.6147156087
7133	0.6147155965
7134	0.6147155811
7135	0.6147155348
7136	0.6147153753
7137	0.614715347
7138	0.6147153167
7139	0.6147152998
7140	0.6147152941
7141	0.6147152586
7142	0.6147152041
7143	0.6147152041
7144	0.6147152018
7145	0.6147151925
7146	0.6147151511
7147	0.614715129
7148	0.61471512
7149	0.6147150044
7150	0.6147150023
7151	0.6147149947
7152	0.6147149913
7153	0.6147149903
7154	0.6147149881
7155	0.614714971
7156	0.6147149648
7157	0.6147148534
7158	0.6147148423
7159	0.6147148295
7160	0.6147148073
7161	0.6147147987
7162	0.6147147255
7163	0.614714679
7164	0.6147143637
